artistName,tags,hoursPlayed
Semisonic,"alternative rock, rock, alternative, 90s, indie",0.07615555555555556
王奕珂,,0.07593777777777778
Forajida,,0.07591
The Pussycat Dolls,"pop, rnb, dance, female vocalists, hip-hop",0.07557777777777777
Berlin,"new wave, 80s, pop, synth pop, female vocalists",0.07554
ROSÉ,"rosé, pop, k-pop, korean, rose",0.07551305555555556
James Vincent McMorrow,"folk, singer-songwriter, indie, irish, indie folk",0.07539027777777778
Destiny's Child,"rnb, pop, female vocalists, soul, hip-hop",0.07537027777777777
Florence + The Machine,,0.07527027777777778
Lucky Lorry,,0.07495972222222222
GloRilla,"rap, hip-hop, trap, hip hop, memphis",0.07494222222222222
John Waite,"80s, rock, soft rock, classic rock, pop",0.07493333333333334
Snorre Kirk,jazz,0.07489
AnnenMayKantereit,"german, indie, deutsch, singer-songwriter, rock",0.07481472222222223
The American Dawn,"dream pop, indie pop",0.07481277777777778
Kate Bush,"female vocalists, singer-songwriter, pop, alternative, 80s",0.07474055555555556
TWICE,"k-pop, kpop, korean, pop, girl group",0.07468388888888888
j-hope,"k-pop, hip-hop, korean, rap, bts",0.0746436111111111
Saint Etienne,"electronic, indie pop, pop, female vocalists, indie",0.07436388888888888
Florian Rus,"romania, romanian",0.07435638888888889
Go West,"80s, pop, new wave, soft rock, rock",0.07411111111111111
Steve Miller Band,"classic rock, rock, 70s, psychedelic, 80s",0.07347305555555556
XTC,"new wave, post-punk, 80s, pop, alternative",0.07333361111111111
Robin Thicke,"soul, rnb, pop, singer-songwriter, blue-eyed soul",0.073285
Rusted Root,"alternative, jam, rock, indie, acoustic rock",0.07314805555555555
Justine Skye,"rnb, pop, soul, brooklyn, hip-hop",0.07297361111111111
Diana Panton,"jazz, vocal jazz, canadian, female vocalists, fmera jazz",0.07267388888888889
The Kid LAROI,"hip-hop, rap, emo rap, australian, trap",0.07248638888888889
Eddie Rabbitt,"country, 80s, pop, male vocalists, american",0.07246305555555556
Roy Williams,roy williams,0.07208166666666667
Alice In Chains,"grunge, alternative rock, rock, hard rock, alternative",0.072
Daughter,"indie, indie folk, female vocalists, acoustic, british",0.07194055555555555
A Boogie Wit da Hoodie,"hip-hop, rap, hip hop, trap, melodic rap",0.07156472222222222
Commodores,"soul, funk, 70s, motown, rnb",0.07122972222222222
Gary Wright,"classic rock, rock, 70s, pop, soft rock",0.07115916666666666
P.M. Dawn,"hip-hop, soul, 90s, rap, hip hop",0.07087777777777778
John Ember,,0.07086944444444444
Gene Kelly,"jazz, soundtrack, oldies, musical, musicals",0.07086333333333333
Linkin Park,"nu metal, rock, alternative rock, alternative, metal",0.07085194444444444
Elias,"swedish, rock, canadian, alternative, indie",0.07055916666666667
嚴藝丹,"pop, c-pop, cpop, asian, asian pop",0.07055555555555555
Moby,"electronic, ambient, chillout, alternative, electronica",0.07055555555555555
Ginuwine,"rnb, soul, ginuwine, 90s, hip-hop",0.06992583333333334
Vlad Holiday,"indie, shoegaze, dream pop, ambient, indie pop",0.06962916666666667
Harry Allen,"jazz, saxophone, jazz saxophone, instrumental, usa",0.06954555555555555
Chaka Khan,"soul, funk, female vocalists, 80s, rnb",0.06933333333333333
Journey,"classic rock, rock, hard rock, 80s, progressive rock",0.06933333333333333
Peachy!,"lo-fi, bedroom pop, indie, hip-hop, chillhop",0.06888888888888889
Eartha Kitt,"jazz, female vocalists, soul, lounge, diva",0.06862972222222222
Princess Chelsea,"indie, indie pop, female vocalists, new zealand, pop",0.06854944444444444
Black Pumas,"soul, rnb, rock, psychedelic soul, blues",0.06849638888888888
George Duning Orchestra,,0.0684363888888889
boyfrunt,,0.06826
Erykah Badu,"soul, neo-soul, female vocalists, rnb, jazz",0.06793333333333333
Dominick Farinacci,"jazz, smooth jazz, jazz-trumpet",0.06791222222222222
Vansire,"dream pop, indie pop, lo-fi, indie, bedroom pop",0.06751472222222223
Drowz,,0.06750555555555555
Nat & Alex Wolff,,0.06742555555555556
Coyote Theory,"indie rock, indie, rock, jazz, animals",0.067225
Vescan,"romanian, hip hop, rap, hip-hop, underground hip-hop",0.06718694444444444
Francis Lai,"soundtrack, instrumental, french, all, piano",0.06714222222222223
Coolio,"rap, hip-hop, 90s, hip hop, west coast rap",0.06685916666666666
Foy Vance,"folk, singer-songwriter, indie, acoustic, irish",0.06684361111111112
The Saxophones,"slowcore, folk, dream pop, indie pop, indie folk",0.06678611111111112
Kio,"deathcore, reggaeton",0.06677416666666666
Eyedress,"electronic, psychedelic, indie, experimental, lo-fi",0.06668083333333333
Crispy脆樂團,"taiwanese, indie pop, taiwan, c-pop, mandopop",0.06666666666666667
Frankie Avalon,"oldies, 50s, 60s, pop, bubblegum",0.06664055555555555
PSY,"k-pop, korean, pop, hip-hop, psy",0.0666386111111111
Skizzo Skillz,"hip-hop, romanian, hip hop, pierdevara, romanian hip hop",0.06663444444444444
Frankie Valli & The Four Seasons,,0.06643805555555556
Valahia,"pop, ballad, romanian, duo, preselection",0.06620416666666666
Selwyn Birchwood,"blues, blues rock, contemporary blues, usa, american",0.06574444444444444
Macklemore & Ryan Lewis,,0.06544805555555555
Shaggy,"reggae, dancehall, hip-hop, pop, rnb",0.06531472222222222
Dr. Dog,"indie, indie rock, lo-fi, indie pop, alternative",0.06522222222222222
Generation X,"punk, punk rock, new wave, british, british punk",0.06518333333333333
French Montana,"hip-hop, rap, hip hop, trap, trap rap",0.0649725
The Buttress,"horrorcore, underground hip-hop, hip-hop, american, hardcore hip hop",0.06476194444444444
Florist,"indie pop, lo-fi, folk, indie folk, pop",0.06473972222222223
Hoobastank,"alternative rock, rock, alternative, punk rock, punk",0.06466666666666666
The Hollies,"60s, classic rock, british, rock, oldies",0.06441916666666667
Mishaal Tamer,"saudi arabia, saudi, saudiarabia, alternative",0.06424861111111112
Jason Werkman,,0.06401444444444444
Eve,"hip-hop, rap, female vocalists, rnb, hip hop",0.06392583333333333
The Front Bottoms,"folk, acoustic, indie, indie rock, emo",0.06387027777777778
Maximilian,"hip-hop, romanian, rap, hip hop, indie-folk",0.06374805555555556
赵磊,"chinese, china, cpop, r1se",0.06372555555555555
Etta Jones,"jazz, female vocalists, jazz vocal, vocal jazz, need to rate",0.06343333333333333
Caroline Loeb,"pop, france, french, 80s, female vocalist",0.06338527777777778
Million Eyes,"piano, ambient, folk, instrumental, japanese",0.0632786111111111
Luis Miguel,"latin, boleros, spanish, baladas, pop",0.06291472222222222
Dan Bittman,"eurovision, ballad, eurovision song contest, romanian, romania eurovision representatives",0.06262638888888888
郑润泽,,0.062213333333333336
Sonny & Cher,"electronic, pop, electro, alternative, electronica",0.06218527777777778
Liam Callahan,,0.06218194444444444
Sunglasses Kid,"synthwave, synthpop, electronic, retro electro, british",0.06189027777777778
Brain Waves Therapy,,0.061720555555555556
Hz Frequency Zone,,0.06088472222222222
Robin Schulz,"electronic, dance, german, minimal, electro",0.060845277777777776
Antonia,"dance, romanian, pop, female vocalists, romania",0.0605675
Marian Hill,"electronic, pop, jazz, chillout, female vocalists",0.060448055555555553
Vance Joy,"folk, indie, australian, singer-songwriter, acoustic",0.06025361111111111
John Travolta,"soundtrack, pop, oldies, 70s, grease",0.06025166666666667
Alexandra Streliski,"piano, instrumental, all, classical, piano solo",0.05984833333333334
刘浩存,"chinese, china",0.05977222222222222
Diplo,"electronic, hip-hop, trip-hop, ninja tune, electronica",0.059705
Alvedon,"ambient, instrumental, anbient, sweden",0.05960777777777778
E-An-Na,"folk metal, romanian, romania, metal, folk",0.05937166666666667
Cassie,"rnb, pop, female vocalists, hip-hop, dance",0.05930361111111111
Puya,"rapcore, nu metal, alternative metal, salsa metal, metal",0.05928805555555555
Sam Burchfield,"folk, americana, singer-songwriter, bluegrass, indie folk",0.059185
4*TOWN (From Disney and Pixar’s Turning Red),"fictional, pop, disney, electropop, canada",0.05909944444444445
yeule,"ambient pop, electronic, chillwave, glitch pop, synthpop",0.059097222222222225
Aya Nakamura,"rnb, pop, french, mali, hip-hop",0.05899472222222222
Eddie Money,"classic rock, rock, 80s, pop rock, pop",0.05874055555555555
Boldy James,"rap, hip hop, detroit, hip-hop, gangsta rap",0.058685
Hans Ulrik,"jazz, saxophone, danish, nordic, contemporary jazz",0.058568055555555554
The Melachrino Strings and Orchestra,,0.05842805555555555
Kings of Leon,"rock, indie, indie rock, alternative, southern rock",0.05837027777777778
Shye,"folktronica, ambient, singapore, indietronica, field recordings",0.058333333333333334
Copenhagen Jazzexperience,jazz,0.05826055555555556
Joey Fatts,"rap, hip-hop, los angeles, underground rap, trap",0.058222222222222224
The Pierces,"indie, female vocalists, folk-rock, alternative, singer-songwriters",0.05816416666666667
Starz,"hard rock, rock, glam rock, classic rock, heavy metal",0.05780305555555556
Catherine Russell,"jazz, female vocalists, jazzvocal, vocal jazz, catherine russell",0.057403611111111114
Cash Cash,"powerpop, electronic, pop, electronica, new wave",0.05731111111111111
Elour,,0.05731
Bon Entendeur,"electronic, france, french, indietronica, french touch",0.057251111111111114
Rick Astley,"pop, 80s, rickroll, dance, best act ever",0.0570925
Morandi,"dance, pop, electronic, romanian, club",0.056918333333333335
Amaarae,"rnb, afrobeats, alternative rnb, ghana, pop",0.05687861111111111
Zwette,"german, house, deep, germany, tropical house",0.05652527777777778
Panchiko,"indie rock, shoegaze, lo-fi, dream pop, indie",0.05649111111111111
Axwell /\ Ingrosso,,0.05638888888888889
Gesaffelstein,"techno, electronic, electro, tech house, new wave",0.05613694444444445
Miley Cyrus,"pop, female vocalists, dance, disney, guilty pleasure",0.05612944444444445
Charles Trenet,"french, chanson francaise, chanson, jazz, francais",0.05606666666666667
Harold Melvin & The Blue Notes,,0.055856666666666666
Enrique Iglesias,"pop, latin, spanish, dance, latin pop",0.05547027777777778
Clara Smallman,,0.055405555555555555
The Wanted,"pop, british, garage rock, the wanted, male vocalists",0.05524972222222222
Modern Baseball,"emo, pop punk, indie, punk, indie rock",0.055219722222222226
Jden Ray,,0.05514388888888889
Mike Posner,"hip-hop, rnb, pop, rap, electro hop",0.05498138888888889
mxmtoon,"indie pop, pop, indie, my top songs, lo-fi",0.05498138888888889
Perry Como,"jazz, oldies, 50s, easy listening, male vocalists",0.05474805555555556
Firefall,"classic rock, 70s, rock, soft rock, american",0.0546925
Paolo Fresu,"jazz, trumpet, contemporary jazz, italian, italian jazz",0.054614722222222224
David Guetta,"house, dance, electronic, club, techno",0.05440361111111111
Bebe Rexha,"pop, female vocalists, electronic, singer-songwriter, alternative",0.054310833333333336
The Infamists,,0.0541275
Grupo Frontera,"norteno, latin, rnb, mexico, musica mexicana",0.054045277777777775
Mareux,"darkwave, synthpop, coldwave, electronic, chillwave",0.05400638888888889
Serene Skies,,0.05392388888888889
The Cardigans,"pop, rock, female vocalists, swedish, alternative",0.05387583333333333
Ray Hou,,0.053845555555555556
Ravndala,,0.053706666666666666
Bibi Flash,"france, 80s, french, funk, canada",0.05360111111111111
Johnny Hates Jazz,"80s, pop, new wave, british, soft rock",0.05353
Anajay,,0.05341527777777778
Pinegrove,"indie rock, alt-country, indie, emo, midwest emo",0.053276944444444446
The Ink Spots,"jazz, swing, 40s, vocal jazz, oldies",0.053240555555555555
alan vuong,"rnb, california, united states",0.05319861111111111
Imany,"soul, jazz, folk, french, singer-songwriter",0.05315555555555555
Bere Gratis,"romanian, rock, alternative rock, live, pop-rock",0.05308472222222222
Tommy Dorsey,"jazz, swing, big band, trombone, 40s",0.05284055555555556
Dinah Shore,"jazz, female vocalists, swing, oldies, jazz vocal",0.05277777777777778
Gary Jules,"singer-songwriter, indie, acoustic, alternative, rock",0.05264083333333333
Delukelele,,0.05261027777777778
The Clash,"punk, punk rock, british, rock, classic rock",0.05249611111111111
Pernice Brothers,"indie pop, indie, indie rock, chamber pop, alternative",0.052255555555555555
W.A.S.P.,"heavy metal, hard rock, hair metal, 80s, metal",0.05208138888888889
JM303,,0.052066666666666664
SALES,"lo-fi, indie, indie pop, minimal rock, dream pop",0.05203694444444444
xjanaile,,0.05178805555555555
Gibran Alcocer,"mexico, mexican, yucatan, piano, pianist",0.05168444444444444
MeloMance,"korean, ballad, ost, indie, k-indie",0.05157027777777778
DJ Project,"dance, romanian, trance, house, eurodance",0.0512075
Bonjr,"angola, ambient, electronic, instrumental, lofi",0.05119055555555556
Le Tigre,"electronic, indie, riot grrrl, female vocalists, alternative",0.05093472222222222
Lil Uzi Vert,"trap, hip-hop, rap, emo rap, pop rap",0.05075166666666667
Ted Nugent,"hard rock, classic rock, rock, 70s, heavy metal",0.05046083333333334
maxonXO,,0.05042138888888889
M83,"electronic, shoegaze, post-rock, indie, electronica",0.050355555555555556
R.E.M.,"rock, alternative rock, alternative, indie, pop",0.05035222222222222
Supergrass,"britpop, indie, british, rock, alternative",0.05035166666666667
Yaelokre,"neofolk, folk, my top songs, filipino, autumn",0.05025638888888889
J. Yolo,"reggae, pop, rnb, hip hop, california",0.05025166666666667
Essosa,"rnb, soul, british, trip hop, alternative rnb",0.050203333333333336
OMI,"reggae, electronic, hardcore, dance, jamaican",0.05015694444444444
Orleans,"classic rock, soft rock, 70s, rock, pop",0.050133333333333335
"Crosby, Stills, Nash & Young",,0.049933333333333337
Franz Gordon,"piano, jazz, swedish, instrumental",0.049917222222222224
YUNGBOI GOTHIC,,0.04972222222222222
Fréro Delavega,"pop, french, all, france, french male vocalists",0.04971861111111111
Византийский Хор Аксион Естин,,0.049681388888888886
Barbara Mason,"soul, female vocalists, funk, 60s, r and b",0.04946305555555556
Chance Peña,"folk, singer-songwriter, on some dark shit, usa, texas",0.049335833333333336
Mild High Club,"psychedelic pop, psychedelic, neo-psychedelia, lo-fi, jazz",0.04930361111111111
GoldLink,"electronic, rap, hip-hop, hip hop, rnb",0.04908388888888889
The Turtles,"60s, classic rock, rock, oldies, pop",0.04897027777777778
Hurtinglow,,0.048841944444444445
Nicholas Britell,"soundtrack, classical, composer, usa, film score",0.048820277777777775
Hana Stretton,"ambient, folk, psychedelic folk, lo-fi, indie folk",0.048794166666666666
The Drums,"indie, indie rock, indie pop, surf rock, pop",0.048778055555555554
Tainy,"reggaeton, latin, puerto rico, pop, producer",0.04866444444444445
Camille Saint-Saëns,"classical, romantic, french, composer, composers",0.048425833333333335
FIFTY FIFTY,"k-pop, pop, korean, kpop, boycott",0.048183611111111115
Powfu,"hip-hop, lo-fi, emo rap, rap, indie",0.048148055555555555
Equilibrium,"folk metal, viking metal, pagan metal, german, metal",0.047503611111111115
Elmore James,"blues, chicago blues, delta blues, classic blues, jazz",0.04729277777777778
Kay Starr,"jazz, female vocalists, swing, 50s, jazz vocal",0.04719638888888889
Erroll Garner,"jazz, jazz piano, piano, swing, instrumental",0.04704805555555556
Byron Messia,"saint kitts and nevis, dancehall, reggae, jamaica, afrobeats",0.04699861111111111
John Legend,"soul, rnb, neo-soul, singer-songwriter, hip-hop",0.04696416666666667
Sok Baraby,,0.046898333333333334
Josef Briem,,0.046816944444444446
The Handsome Family,"alt-country, folk, country, americana, southern gothic",0.04672972222222222
Kado,"italo disco, pop rap",0.04661833333333333
James Brown & The Famous Flames,,0.0464925
Natalie Imbruglia,"pop, female vocalists, australian, singer-songwriter, rock",0.046178055555555556
Mötley Crüe,"hard rock, heavy metal, hair metal, 80s, rock",0.04611638888888889
the bird and the bee,"indie, electronic, female vocalists, indie pop, chillout",0.046
Wishing,"rare sad boy, lo-fi, bedroom pop, indie, rare sads",0.045553611111111114
Flicka Roe,,0.04553
Melvin Barker,,0.04545444444444444
Dreams Ahead,,0.045322777777777774
Bruno Major,"soul, rnb, british, pop, singer-songwriter",0.04522138888888889
Lyn Lapid,"pop, indie pop, dream pop, singer-songwriter, indie",0.045220555555555556
Cipher,"hardcore, ambient, metalcore, post-punk, new wave",0.04493361111111111
Benny Goodman Sextet,"jazz, swing, bebop, contemporary jazz, sextet",0.04491388888888889
Sarah Cothran,"pop, usa, us, american, estados unidos",0.04489222222222222
pxlse.,"ambient, chillout, usa, instrumental, germany",0.04484833333333333
Ley Soul,"neo-soul, soul, rnb, indie, chicago",0.044582222222222224
Rich Amiri,"rap, plugg, rage, trap, hip-hop",0.04451111111111111
Doechii,"rap, hip-hop, rnb, hip hop, pop rap",0.04432944444444444
Mario ,,0.04430277777777778
Love Fades,,0.04428777777777778
Evolutio Cosmica,,0.04426722222222222
Marshmello,"electronic, dance, edm, trap, pop",0.044159444444444446
Margo Guryan,"60s, sunshine pop, pop, psychedelic, female vocalists",0.04397
The Vocaleers,"doo wop, oldies, rnb, rock and roll, the vitamin b12",0.0436725
Shiloh Dynasty,"lo-fi, indie, american, usa, remix",0.04366833333333334
Meu Malu,,0.04355861111111111
sweetboiTendo,,0.04327472222222222
Cherries & Daydreams,,0.04310722222222222
Nina Simone,"jazz, soul, blues, female vocalists, vocal jazz",0.043063055555555556
Ciel,"electronic, house, japanese, uk, female vocalists",0.042862222222222225
Buffalo Springfield,"classic rock, folk rock, 60s, rock, folk",0.0426925
Valedictorian,hip-hop,0.04265027777777778
A.S.I.A,"romanian, dance, pop, girl group, 00s",0.042647222222222225
Ermal Meta,"pop, italian, italy, singer-songwriter, albania",0.04255027777777778
Cosmologica,,0.04243555555555555
Yeat,"trap, rap, cloud rap, rage, plugg",0.04237027777777778
Andy Williams,"oldies, 60s, pop, easy listening, male vocalists",0.04220361111111111
Tzanca Uraganu,"manele, romanian",0.042180555555555554
Rough 'n Tumble,,0.04215972222222222
Saint Privat,"bossa nova, downtempo, lounge, female vocalists, smoothly sexy sounding",0.042154166666666666
Koma,"thrash metal, metal, hardcore, rap, spanish",0.04188027777777778
Paperboy Fabe,"soul, electronic, rnb, united states, funk_add_to_lidarr_batch_21",0.04176666666666667
Dani Mocanu,"romanian pop, romanian, manea, manele",0.04173305555555556
René Cloërec,"50s, french",0.04167388888888889
Inzano,,0.04155388888888889
Alexandra Stan,"pop, dance, house, romanian, electronic",0.04154055555555555
Traviamo,,0.041500833333333334
Hank Sky,,0.04133666666666667
John Williams,"soundtrack, classical, instrumental, composers, star wars",0.04133333333333333
Ygor Ghensev,,0.04125
Dear Amore,,0.04118416666666667
Mists in citys,,0.04097222222222222
Flawed Mangoes,"math rock, shoegaze, indie, ambient, indie rock",0.04086027777777778
Quiet Riot,"heavy metal, hard rock, hair metal, rock, metal",0.04064472222222222
Pedro Capó,"puerto rico, pop, singer-songwriter, latin, latino",0.040551111111111114
Pireas,,0.04047972222222222
Ares,"melodic death metal, hip-hop, nederhop, dutch, korean",0.040419722222222225
The Yené,,0.040391666666666666
Santo & Johnny,,0.040370277777777776
League Minimum,,0.04013333333333333
All the World,,0.04010388888888889
Noah Moon,,0.040059444444444446
Louaminé,,0.03996444444444444
Cowboy Malfoy,"australian, singer-songwriter, indie pop, queer",0.039862777777777775
Lany Mokita,,0.039781944444444446
Lost storys,,0.039703888888888886
Maple Star,,0.039648055555555554
Ryan Castro,"reggaeton, latin, colombia, pop, reggaeton colombiano",0.03958333333333333
Lil Peep,"cloud rap, emo rap, rap, hip-hop, emo",0.03944444444444444
Veda Orion,,0.039358055555555556
Sidewalks and Skeletons,"witch house, electronic, dark ambient, newbreed, darkwave",0.039344444444444446
Charlie Blue,,0.039321944444444444
Ólafur Apollo,,0.03928555555555555
The Channels,"doo wop, oldies, all, rock, indie pop",0.03925861111111111
August Sands,,0.039240555555555556
Rhylo,,0.03914694444444444
Arnar Egilsson,,0.0390725
Theo Ember,,0.03904388888888889
Francis On My Mind,"indie pop, electronic, romanian, indie, pop",0.038974166666666664
Elysar,,0.03890861111111111
Not for Radio,"dream pop, indie pop, bedroom pop, psychedelic, female vocalist",0.03886222222222222
Karamel Kel,"instrumental hip-hop, american, chillhop, united states, boston",0.038816944444444446
The Poni-Tails,"female vocalists, oldies, pop, girl group, 50s",0.038614722222222224
Astra,"progressive rock, psychedelic rock, progressive metal, stoner rock, psychedelic",0.03855
Tír na nÓg,"11, progressive rock, psychedelic folk, progressive folk, irish progressive folk",0.03840361111111111
Alex Blackwood,,0.03837444444444445
Simone,"mpb, samba, schlager, pop, brazilian",0.038288055555555554
Monaldin,"pop, electronic, kazakh, producer",0.03828444444444445
Foster Zeta,,0.037850555555555554
amaron,,0.03782888888888889
Richome,ambient,0.037725
Genevieve Stokes,"my top songs, indie, indie pop, alternative, united states",0.0374625
William Reed,,0.03744444444444445
Far & Beyond,,0.03739666666666667
KUN,"chinese, instrumental, neoclassical, experimental, cpop",0.0373925
Damien Kaplan,,0.037333333333333336
Stellar Luminous,"chillout, instrumental",0.03732861111111111
Ebony Loren,"indie pop, soul, rnb, jazz, alternative rnb",0.03731305555555556
Aiden Archer,,0.03726611111111111
wayfie,,0.03710722222222222
Brian Hyland,"oldies, 60s, pop, male vocalists, american",0.0371
vagabond,"hard rock, norwegian, progressive rock, heavy metal, jazz",0.03709666666666667
Young Nudy,"rap, trap, hip-hop, hip hop, gangsta rap",0.03703
The Still Hour,"hardcore, post-hardcore",0.037026666666666666
Aerosmith,"hard rock, classic rock, rock, 80s, 70s",0.03690416666666667
Selren,,0.03683555555555556
Oblivion,"death metal, technical death metal, melodic death metal, thrash metal, hardcore",0.03673694444444445
Anya Nami,"indie, pop, experimental, russian, international",0.0367025
Snowdrift Sleighs,,0.03666666666666667
kili,,0.036621666666666663
Lumen Atlas,,0.036589166666666666
Pete McMurray,,0.03632111111111111
The Crane Wives,"folk, indie folk, blues, indie, michigan",0.03630638888888889
AtmoLife,,0.03628777777777778
Astral Reunion,,0.03625
Midrift,"shoegaze, slowcore, post-hardcore, alternative, lo-fi",0.036150555555555554
Teyio River,,0.03612055555555556
The Excellents,"doo wop, all, 60s, new york, oldies",0.0360925
Eden,"ethereal, electronic, progressive rock, ambient, darkwave",0.03594666666666667
Korn,"nu metal, metal, alternative, rock, nu-metal",0.03593944444444445
TileKid,"ambient, instrumental, instrumental hip-hop, downtempo, dreamscape",0.0357775
Johannes Bornlöf,"piano, ambient, swedish, chillout, chill",0.03576833333333333
Ion Suruceanu,"moldova, moldavian, moldovan, soviet, moldoveneasca",0.03573333333333333
Sue Raney,"jazz, female vocalists, jazz vocal, blues, vocal jazz",0.03570361111111111
Drift,"hardcore, chillout, screamo, dark ambient, ambient",0.035555555555555556
Chon$,,0.03542722222222222
Auðura,,0.03520555555555555
GERXMVP,,0.03513388888888889
Austin Farwell,"classical, piano, contemporary classical, american, america",0.0351
Otto Virell,,0.0350875
Nomad Spector,,0.035069444444444445
Crumb,"indie rock, dream pop, psychedelic pop, indie, indie pop",0.03503333333333333
Rhyaene,,0.03501138888888889
dc0re,,0.034869444444444446
Sepultura,"thrash metal, death metal, metal, brazilian, groove metal",0.034840555555555555
Surf Hat,"surf rock, psychedelic rock",0.034795
Echoes of Embers,,0.03471
The Monzas,"female vocalists, american, funk_add_to_lidarr_batch_27",0.03460611111111111
Barkérby,,0.03453194444444444
Frank Skinner,"soundtrack, british, composer, comedy, stand-up",0.03437361111111111
vhs ghost,"indie pop, lo-fi, bedroom pop, lofi, bedroom",0.0343075
Lester Young,"jazz, saxophone, swing, bebop, tenor sax",0.034221944444444444
Audrey Hepburn,"soundtrack, female vocalists, oldies, 60s, romantic",0.03421111111111111
Sacha Distel,"french, chanson, chanson francaise, 60s, sacha distel",0.034181388888888886
potsu,"nu jazz, lo-fi, jazz, chillout, downtempo",0.03417083333333333
Ellie Nanni,,0.03407583333333333
Morrissey,"indie, british, alternative, rock, 80s",0.034029444444444445
Хор братии Свято-Успенской Киево-Печерской Лавры,,0.033959166666666665
Homixide Gang,"trap, malaysia, rage, opium, rap",0.03394666666666667
Jason Fervento,,0.033862222222222224
Cuco,"dream pop, experimental, indie pop, indie, rnb",0.03382861111111111
Juliana Chahayed,"indie pop, indie, rnb, singer-songwriter, american idol",0.03360055555555556
Joep Beving,"piano, contemporary classical, modern classical, neoclassical, post-classical",0.033570277777777775
Abbie Piper,"indie, singer-songwriter, british",0.033556388888888886
Blissouro,,0.03338888888888889
bulcadoshow,usa,0.03330166666666667
_BY.ALEXANDER,"jazz, idm, jazz pop, british, pop",0.03314138888888889
Damian Marley,"reggae, dancehall, jamaica, ragga, hip-hop",0.03313777777777778
snafu,"punk rock, punk, hardcore, polish, underground hip-hop",0.033042777777777775
Neon Neon,"electronic, electropop, electro, alternative, synthpop",0.03301111111111111
Auraspheria,,0.032973055555555554
Corbon Amodio,"indie pop, indie, south african, pop",0.03277777777777778
St Michael's Choir,,0.03222361111111111
adore,"ambient, electronic, downtempo, norwegian, electronic rock",0.03220027777777778
Deep Club,,0.03209861111111111
ivri,"shoegaze, pop, rnb, electronic, dream pop",0.03200416666666667
Temporal Drift,,0.03179138888888889
Darren Hayes,"pop, australian, electronic, dance, electronica",0.03153888888888889
The Verve,"britpop, rock, alternative, british, indie",0.031384722222222224
Lontalius,"new zealand, indie, indie pop, indie rock, kiwi",0.031351111111111114
Mckenna Grace,"pop, female vocalists, usa, indie pop, my top songs",0.030826666666666665
Till Brönner,"jazz, smooth jazz, trumpet, chillout, lounge",0.030557777777777777
Loco,"thrash metal, korean, metal, nu metal, hip-hop",0.030144444444444446
you made me happy,,0.03013888888888889
Pianopassion,"german, acoustic, piano, classical, germany",0.030065833333333333
Jetlag,"hard rock, heavy metal, hardcore, power pop, power metal",0.02976388888888889
Eros Ramazzotti,"italian, pop, italian pop, male vocalists, singer-songwriter",0.029731666666666667
Samantha Margret,"pop, usa, 3, spotify, upcoming album 2022",0.02942777777777778
Pixies,"alternative rock, alternative, indie, indie rock, rock",0.027851666666666667
Linda Perhacs,"folk, psychedelic folk, singer-songwriter, psychedelic, female vocalists",0.0276975
Miel De Montagne,"france, french, dream pop, indie pop, french indie",0.027596944444444445
Emile Mosseri,"soundtrack, ambient, new age, composer, score",0.02737777777777778
Antent,"ambient, chillout, russia, electronic, future garage",0.02727
sundots,"indie rock, bedroom pop, indie folk, lo-fi, rare sads",0.027244722222222222
Skee-Lo,"hip-hop, rap, 90s, hip hop, american",0.026405277777777778
Gia Margaret,"ambient, singer-songwriter, piano, indie, indie pop",0.026373888888888888
FloyyMenor,"chile, reggaeton, reggaeton chileno, malianteo, los patos feos",0.026228055555555557
ily rozu,,0.026038055555555554
"Beach, Please!",romanian trap,0.026006388888888888
Other Nothing,"ambient, united states, instrumental",0.025833333333333333
Mount Eerie,"lo-fi, folk, experimental, indie, a campire and a tent and a flashlight and some matches and a tree and that river and my glasses and a spaceship and a really really big bear but the bear is really really far away",0.02578138888888889
Mckyyy,"electro, house",0.025719166666666668
jagger finn,"slowcore, indie, dream pop, lo-fi, bedroom pop",0.02509
George Kulokahai and His Island Serenaders,hawaiian,0.025036944444444445
blohsh,,0.025013055555555556
Sneaker Pimps,"trip-hop, electronic, chillout, alternative, electronica",0.0249575
Israel Kamakawiwo'ole,"hawaiian, folk, acoustic, singer-songwriter, world",0.024806666666666668
DancingRoom,,0.024734444444444444
Kim Bo,,0.02425333333333333
leadwave,"ambient, chillout, dark ambient, instrumental, dreamscape",0.02397777777777778
Bobby Vinton,"oldies, 60s, pop, easy listening, male vocalists",0.023699166666666667
Ashley Park,"indie, broadway, all, pop, twee",0.023448888888888887
Helloween,"power metal, heavy metal, speed metal, metal, german",0.023213888888888888
Alana Puig,,0.02314611111111111
Bing Crosby,"jazz, swing, oldies, christmas, crooners",0.023141944444444444
Nicu Alifantis,"folk, romanian, ballad, chillout, romanian folk",0.022775277777777776
lawencia,,0.02221611111111111
Calum Scott,"pop, british, hairy chest, acoustic, cover",0.021777777777777778
Siberia,"indie rock, indie, russian and good, rock, post-punk",0.02161722222222222
Wheatus,"alternative rock, rock, alternative, indie, pop",0.0213925
T. Rex,"glam rock, classic rock, rock, 70s, glam",0.02132138888888889
Mariachi Sol,,0.02130361111111111
The Quarantined,,0.021218055555555556
Heaven is Shining,"heaven is shining, american",0.0207275
Sebxstian,,0.020602222222222223
